date,JPN_GDP
2020-02-01,99.1949009115453
2020-03-01,99.1494363780503
2020-04-01,94.6964950385078
2020-05-01,92.4790238933518
2020-06-01,94.0062802384141
2020-07-01,95.5277261244817
2020-08-01,97.0517857502477
2020-09-01,97.6366765240061
2020-10-01,98.1772063038029
2020-11-01,98.67626650654
2020-12-01,98.6977861729078
2021-01-01,98.7418278051789
2021-02-01,98.7975556604453
2021-03-01,98.8539867717221
2021-04-01,98.9013141010995
2021-05-01,98.9340919941111
2021-06-01,98.954986414798
2021-07-01,98.9794637088985
2021-08-01,99.0245654867986
2021-09-01,99.0973165284071
2021-10-01,99.1814915307396
2021-11-01,99.2544520895939
2021-12-01,99.3030871983612
2022-01-01,99.3404788755241
2022-02-01,99.3887331228814
2022-03-01,99.4624609082812
2022-04-01,99.5513279300654
2022-05-01,99.6355613546582
2022-06-01,99.7002949618387
2022-07-01,99.7502017200291
2022-08-01,99.8011148743122
2022-09-01,99.8726112656821
2022-10-01,99.9804685828116
2022-11-01,100.134783168476
2022-12-01,100.335392303172
2023-01-01,100.563795184245
2023-02-01,100.792158559021
2023-03-01,100.990356743258
2023-04-01,101.133117162689
2023-05-01,101.202382861518
2023-06-01,101.193629321873
2023-07-01,101.127303394186
2023-08-01,101.031651336981
