date,GPRHC_IND,GPRHC_USA,GPRHC_JPN,GPRHC_IND
2004-12-01,0.18114574253559113,2.9134273529052734,0.12831157445907593,0.18114574253559113
2005-01-01,0.24239753186702728,2.7471721172332764,0.14690759778022766,0.24239753186702728
2005-02-01,0.19567939639091492,3.0995616912841797,0.3130870461463928,0.19567939639091492
2005-03-01,0.18924792110919952,2.5233054161071777,0.1471928209066391,0.18924792110919952
2005-04-01,0.19957129657268524,2.6092097759246826,0.11826446652412415,0.19957129657268524
2005-05-01,0.10820949077606201,2.8278746604919434,0.33184245228767395,0.10820949077606201
2005-06-01,0.18487022817134857,2.42549729347229,0.19226503372192383,0.18487022817134857
2005-07-01,0.2971547544002533,4.100735664367676,0.45316097140312195,0.2971547544002533
2005-08-01,0.21832358837127686,3.0955166816711426,0.23391813039779663,0.21832358837127686
2005-09-01,0.19948703050613403,2.8355658054351807,0.23510971665382385,0.19948703050613403
2005-10-01,0.14000700414180756,2.632131576538086,0.11900594830513,0.14000700414180756
2005-11-01,0.181831955909729,2.318357467651367,0.1742556244134903,0.181831955909729
2005-12-01,0.1797717660665512,2.860715866088867,0.08597780019044876,0.1797717660665512
2006-01-01,0.2872477173805237,2.728853225708008,0.12094640731811523,0.2872477173805237
2006-02-01,0.22457490861415863,2.6547963619232178,0.1042669266462326,0.22457490861415863
2006-03-01,0.3540206551551819,2.7960407733917236,0.15172314643859863,0.3540206551551819
2006-04-01,0.19717882573604584,2.4344000816345215,0.10617321729660034,0.19717882573604584
2006-05-01,0.1521143913269043,2.6467905044555664,0.09887435287237167,0.1521143913269043
2006-06-01,0.1534801572561264,2.8010129928588867,0.2302202433347702,0.1534801572561264
2006-07-01,0.3263551592826843,3.589906930923462,0.49351269006729126,0.3263551592826843
2006-08-01,0.26956313848495483,3.4805359840393066,0.11099658906459808,0.26956313848495483
2006-09-01,0.20766036212444305,3.430241584777832,0.19227811694145203,0.20766036212444305
2006-10-01,0.18289560079574585,3.1165411472320557,0.7096349596977234,0.18289560079574585
2006-11-01,0.22371365129947662,2.514849901199341,0.23142790794372559,0.22371365129947662
